#       180
        0.0000000000	        10	         3
        1.0000000000	        10	         8
        0.0000000000	        10	        13
        0.0000000000	        11	         5
       -0.0000000000	        11	         6
        0.0000000000	        11	         7
        0.0000000000	        11	        10
       -0.0000000000	        11	        13
        0.0000050000	        11	        14
        0.0000000000	        11	        23
        0.0000000000	        11	        26
        0.0000000000	        11	        27
        0.0000000000	        11	        68
        0.0050000000	        11	        10
        0.0000000000	        11	        25
        0.0000001000	        12	        69
        0.0000000000	        12	        70
        0.0000000000	        12	        71
        0.0000000000	        12	         5
       -0.0000000000	        12	         6
        0.0000000000	        12	         7
       -0.0000050000	        12	         9
        0.0050000000	        12	        11
       -0.0000000000	        12	        13
        0.0000050000	        12	        14
        0.0000000000	        12	        25
        0.0000000000	        12	        26
        0.0000000000	        12	        27
        0.0000000000	        12	        70
       -0.0000000000	        12	        71
        0.0000000000	        12	         5
       -0.0000000000	        12	         6
        0.0000000000	        12	         7
        0.0050000000	        12	        12
       -0.0452250000	        12	        13
        0.0000000000	        12	        25
        0.0000000000	        12	        26
        0.0000000000	        12	        27
        0.0000000000	        12	        70
       -0.0000000000	        12	        71
       -0.0000000000	        12	         1
        0.0000005000	        12	         4
        0.0000000000	        14	         6
        0.0000000000	        14	         7
       -0.0000005000	        14	         9
        0.0000000000	        14	        11
        0.0000000000	        15	        12
       -0.0000004000	        15	        14
       -0.0000000000	        15	        21
       -0.0000000000	        15	        24
        0.0000000000	        15	        26
        0.0000000000	        15	        27
        0.0000005000	        15	        29
       -0.0000000000	        15	        66
        0.0000000000	        15	        69
        0.0000000000	        15	        71
        0.0000000000	        15	        72
        0.0000000000	        15	         8
        0.0050000000	        15	        13
        0.0000000000	        15	        28
        0.0000000000	        15	        73
       -0.0000000000	        15	         0
        0.0000000000	        16	         1
        0.0000000000	        16	         2
       -0.0000050000	        16	         4
        0.0050000000	        16	        15
       -0.0000000000	        16	        18
        0.0000050000	        16	        19
        0.0000000000	        16	        20
        0.0000000000	        16	        21
        0.0000000000	        16	        22
        0.0000000000	        16	        30
        0.0000000000	        16	        31
        0.0000000000	        16	        32
        0.0000001000	        16	        74
        0.0000000000	        16	        75
        0.0000000000	        17	        76
       -0.0000000000	        17	         0
        0.0000000000	        17	         1
        0.0000000000	        17	         2
        0.0050000000	        17	        16
       -0.0000000000	        17	        18
        0.0000050000	        17	        19
        0.0000000000	        17	        20
        0.0000000000	        17	        21
        0.0000000000	        17	        22
        0.0000000000	        17	        30
        0.0000000000	        17	        31
        0.0000000000	        17	        32
        0.0000000000	        17	        75
       -0.0000000000	        17	        76
       -0.0000000000	        17	         0
        0.0000000000	        17	         1
        0.0000000000	        17	         2
        0.0050000000	        17	        17
       -0.0452250000	        17	        18
        0.0000000000	        17	        20
        0.0000000000	        17	        21
        0.0000000000	        17	        22
        0.0000000000	        17	        30
        0.0000000000	        17	        31
        0.0000000000	        17	        32
        0.0000000000	        17	        75
       -0.0000000000	        17	        76
        0.0000000000	        17	         0
        0.0000000000	        17	         2
       -0.0000006000	        17	         4
       -0.0000000000	        19	         5
       -0.0000000000	        19	         9
        0.0000000000	        19	        15
        0.0000000000	        19	        17
       -0.0000004000	        19	        19
        0.0000000000	        20	        20
        0.0000000000	        20	        22
        0.0000005000	        20	        24
        0.0000000000	        20	        30
        0.0000000000	        20	        32
        0.0000005000	        20	        34
       -0.0000000000	        20	        60
       -0.0000001000	        20	        64
        0.0000000000	        20	        75
        0.0000000000	        20	        77
        0.0000000000	        20	         3
        0.0050000000	        20	        18
        0.0000000000	        20	        23
       -0.0000000000	        20	         5
        0.0000000000	        20	         6
        0.0000000000	        20	         7
       -0.0000050000	        20	         9
        0.0000000000	        20	        15
       -0.0000000000	        20	        16
        0.0000000000	        20	        17
        0.0000000000	        20	        20
       -0.0000000000	        20	        23
        0.0000050000	        21	        24
        0.0000000000	        21	        25
        0.0000000000	        21	        26
        0.0000000000	        21	        27
        0.0000000000	        21	        33
        0.0000000000	        21	        36
        0.0000000000	        21	        37
        0.0000000000	        21	        78
        1.0000000000	        21	        20
        0.0000000000	        21	        35
        0.0000001000	        21	        79
        0.0000000000	        21	        80
        0.0000000000	        21	        81
       -0.0000000000	        21	         5
        0.0000000000	        21	         6
        0.0000000000	        21	         7
        0.0000000000	        21	        15
       -0.0000000000	        21	        16
        0.0000000000	        22	        17
       -0.0000050000	        22	        19
        1.0000000000	        22	        21
       -0.0000000000	        22	        23
        0.0000050000	        22	        24
        0.0000000000	        22	        25
        0.0000000000	        22	        26
        0.0000000000	        22	        27
        0.0000000000	        22	        35
        0.0000000000	        22	        36
        0.0000000000	        22	        37
        0.0000000000	        22	        80
       -0.0000000000	        22	        81
       -0.0000000000	        22	         5
        0.0000000000	        22	         6
        0.0000000000	        22	         7
        0.0000000000	        22	        15
       -0.0000000000	        22	        16
        0.0000000000	        22	        17
        1.0000000000	        22	        22
       -0.0452250000	        22	        23
        0.0000000000	        22	        25
        0.0000000000	        22	        26
        0.0000000000	        22	        27
        0.0000000000	        22	        35
        0.0000000000	        22	        36
        0.0000000000	        22	        37
        0.0000000000	        22	        80
       -0.0000000000	        22	        81
       -0.0000000000	        22	         0
       -0.0000000000	        22	         1
       -0.0000000000	        22	         4
        0.0000000000	        22	         5
        0.0000000000	        22	         6
        0.0000000000	        22	         7
       -0.0000006000	        22	         9
       -0.0000000000	        22	        10
       -0.0000000000	        22	        14
        0.0000000000	        22	        15
        0.0000000000	        22	        16
        0.0000000000	        22	        17
       -0.0000005000	        22	        19
        0.0000000000	        22	        20
        0.0000000000	        22	        21
        0.0000000000	        22	        22
       -0.0000009000	        22	        24
        0.0000000000	        22	        25
        0.0000000000	        22	        26
        0.0000000000	        22	        27
        0.0000005000	        22	        29
       -0.0000000000	        24	        31
       -0.0000000000	        24	        34
        0.0000000000	        24	        35
        0.0000000000	        24	        36
        0.0000000000	        24	        37
        0.0000005000	        24	        39
       -0.0000000000	        25	        65
       -0.0000001000	        25	        69
       -0.0000000000	        25	        76
        0.0000000000	        25	        79
        0.0000000000	        25	        80
        0.0000000000	        25	        81
        0.0000000000	        25	        82
        0.0000000000	        25	         8
        0.0000000000	        25	        18
        1.0000000000	        25	        23
        0.0000000000	        25	        28
       -0.0000000000	        25	        10
        0.0000000000	        25	        11
        0.0000000000	        25	        12
       -0.0000050000	        25	        14
        0.0000000000	        25	        20
       -0.0000000000	        25	        21
        0.0000000000	        25	        22
        0.0000000000	        25	        25
       -0.0000000000	        26	        28
        0.0000050000	        26	        29
        0.0000000000	        26	        38
        0.0000000000	        26	        41
        0.0000000000	        26	        42
        0.0000000000	        26	        83
        0.0050000000	        26	        25
        0.0000000000	        26	        40
        0.0000001000	        26	        84
        0.0000000000	        26	        85
        0.0000000000	        26	        86
       -0.0000000000	        26	        10
        0.0000000000	        26	        11
        0.0000000000	        26	        12
        0.0000000000	        26	        20
       -0.0000000000	        27	        21
        0.0000000000	        27	        22
       -0.0000050000	        27	        24
        0.0050000000	        27	        26
       -0.0000000000	        27	        28
        0.0000050000	        27	        29
        0.0000000000	        27	        40
        0.0000000000	        27	        41
        0.0000000000	        27	        42
        0.0000000000	        27	        85
       -0.0000000000	        27	        86
       -0.0000000000	        27	        10
        0.0000000000	        27	        11
        0.0000000000	        27	        12
        0.0000000000	        27	        20
       -0.0000000000	        27	        21
        0.0000000000	        27	        22
        0.0050000000	        27	        27
       -0.0452250000	        27	        28
        0.0000000000	        27	        40
        0.0000000000	        27	        41
        0.0000000000	        27	        42
        0.0000000000	        27	        85
       -0.0000000000	        27	        86
       -0.0000000000	        27	         5
       -0.0000000000	        27	         6
       -0.0000000000	        27	         9
        0.0000000000	        27	        10
        0.0000000000	        27	        11
        0.0000000000	        27	        12
       -0.0000006000	        27	        14
       -0.0000000000	        27	        16
        0.0000005000	        27	        19
        0.0000000000	        27	        20
        0.0000000000	        27	        21
        0.0000000000	        27	        22
       -0.0000005000	        27	        24
        0.0000000000	        27	        25
        0.0000000000	        27	        26
        0.0000000000	        27	        27
       -0.0000009000	        27	        29
       -0.0000000000	        27	        36
       -0.0000000000	        27	        39
        0.0000000000	        29	        40
        0.0000000000	        29	        41
        0.0000000000	        29	        42
        0.0000005000	        29	        44
       -0.0000000000	        29	        70
       -0.0000001000	        30	        74
       -0.0000000000	        30	        81
        0.0000000000	        30	        84
        0.0000000000	        30	        85
        0.0000000000	        30	        86
        0.0000000000	        30	        87
        0.0000000000	        30	        13
        0.0000000000	        30	        23
        0.0050000000	        30	        28
       -0.0000000000	        30	        15
        0.0000000000	        30	        16
        0.0000000000	        30	        17
       -0.0000050000	        30	        19
        0.0000000000	        30	        30
       -0.0000000000	        30	        33
        0.0000050000	        30	        34
        0.0000000000	        30	        35
        0.0000000000	        30	        36
        0.0000000000	        30	        37
        0.0000000000	        31	        43
        0.0000000000	        31	        46
        0.0000000000	        31	        47
        0.0000000000	        31	        88
        0.0050000000	        31	        30
        0.0000000000	        31	        45
        0.0000001000	        31	        89
        0.0000000000	        31	        90
        0.0000000000	        31	        91
       -0.0000000000	        31	        15
        0.0000000000	        31	        16
        0.0000000000	        31	        17
        0.0050000000	        31	        31
       -0.0000000000	        31	        33
        0.0000050000	        32	        34
        0.0000000000	        32	        35
        0.0000000000	        32	        36
        0.0000000000	        32	        37
        0.0000000000	        32	        45
        0.0000000000	        32	        46
        0.0000000000	        32	        47
        0.0000000000	        32	        90
       -0.0000000000	        32	        91
       -0.0000000000	        32	        15
        0.0000000000	        32	        16
        0.0000000000	        32	        17
        0.0050000000	        32	        32
       -0.0452250000	        32	        33
        0.0000000000	        32	        35
        0.0000000000	        32	        36
        0.0000000000	        32	        37
        0.0000000000	        32	        45
        0.0000000000	        32	        46
        0.0000000000	        32	        47
        0.0000000000	        32	        90
       -0.0000000000	        32	        91
       -0.0000000000	        32	         0
        0.0000005000	        32	         4
        0.0000000000	        32	        15
        0.0000000000	        32	        17
       -0.0000006000	        32	        19
       -0.0000000000	        32	        20
       -0.0000000000	        32	        24
        0.0000000000	        32	        30
        0.0000000000	        32	        32
       -0.0000004000	        32	        34
        0.0000000000	        32	        35
        0.0000000000	        34	        37
        0.0000005000	        34	        39
        0.0000000000	        34	        45
        0.0000000000	        34	        47
        0.0000005000	        34	        49
       -0.0000000000	        35	        75
       -0.0000001000	        35	        79
        0.0000000000	        35	        90
        0.0000000000	        35	        92
        0.0000000000	        35	        18
        0.0050000000	        35	        33
        0.0000000000	        35	        38
       -0.0000000000	        35	        20
        0.0000000000	        35	        21
        0.0000000000	        35	        22
       -0.0000050000	        35	        24
        0.0000000000	        35	        30
       -0.0000000000	        35	        31
        0.0000000000	        35	        32
        0.0000000000	        35	        35
       -0.0000000000	        35	        38
        0.0000050000	        35	        39
        0.0000000000	        35	        40
        0.0000000000	        35	        41
        0.0000000000	        35	        42
        0.0000000000	        35	        48
        0.0000000000	        35	        51
        0.0000000000	        36	        52
        0.0000000000	        36	        93
        0.0050000000	        36	        35
        0.0000000000	        36	        50
        0.0000001000	        36	        94
        0.0000000000	        36	        95
        0.0000000000	        36	        96
       -0.0000000000	        36	        20
        0.0000000000	        36	        21
        0.0000000000	        36	        22
        0.0000000000	        36	        30
       -0.0000000000	        36	        31
        0.0000000000	        36	        32
       -0.0000050000	        36	        34
        0.0050000000	        36	        36
       -0.0000000000	        36	        38
        0.0000050000	        36	        39
        0.0000000000	        36	        40
        0.0000000000	        37	        41
        0.0000000000	        37	        42
        0.0000000000	        37	        50
        0.0000000000	        37	        51
        0.0000000000	        37	        52
        0.0000000000	        37	        95
       -0.0000000000	        37	        96
       -0.0000000000	        37	        20
        0.0000000000	        37	        21
        0.0000000000	        37	        22
        0.0000000000	        37	        30
       -0.0000000000	        37	        31
        0.0000000000	        37	        32
        0.0050000000	        37	        37
       -0.0452250000	        37	        38
        0.0000000000	        37	        40
        0.0000000000	        37	        41
        0.0000000000	        37	        42
        0.0000000000	        37	        50
        0.0000000000	        37	        51
        0.0000000000	        37	        52
        0.0000000000	        37	        95
       -0.0000000000	        37	        96
       -0.0000000000	        37	         5
        0.0000005000	        37	         9
       -0.0000000000	        37	        15
       -0.0000000000	        37	        16
       -0.0000000000	        37	        19
        0.0000000000	        37	        20
        0.0000000000	        37	        21
        0.0000000000	        37	        22
       -0.0000006000	        37	        24
       -0.0000000000	        37	        25
       -0.0000000000	        37	        29
        0.0000000000	        37	        30
        0.0000000000	        37	        31
        0.0000000000	        37	        32
       -0.0000005000	        37	        34
        0.0000000000	        37	        35
        0.0000000000	        37	        36
        0.0000000000	        37	        37
       -0.0000009000	        37	        39
        0.0000000000	        37	        40
        0.0000000000	        37	        41
        0.0000000000	        37	        42
        0.0000005000	        37	        44
       -0.0000000000	        37	        46
       -0.0000000000	        37	        49
        0.0000000000	        37	        50
        0.0000000000	        37	        51
        0.0000000000	        37	        52
        0.0000005000	        37	        54
       -0.0000000000	        39	        80
       -0.0000001000	        39	        84
       -0.0000000000	        39	        91
        0.0000000000	        39	        94
        0.0000000000	        39	        95
        0.0000000000	        39	        96
        0.0000000000	        40	        97
        0.0000000000	        40	        23
        0.0000000000	        40	        33
        0.0050000000	        40	        38
        0.0000000000	        40	        43
       -0.0000000000	        40	        25
        0.0000000000	        40	        26
        0.0000000000	        40	        27
       -0.0000050000	        40	        29
        0.0000000000	        40	        35
       -0.0000000000	        40	        36
        0.0000000000	        40	        37
        0.0000000000	        40	        40
       -0.0000000000	        40	        43
        0.0000050000	        40	        44
        0.0000000000	        40	        53
        0.0000000000	        40	        56
        0.0000000000	        40	        57
        0.0000000000	        40	        98
        0.0050000000	        41	        40
        0.0000000000	        41	        55
        0.0000001000	        41	        99
        0.0000000000	        41	       100
        0.0000000000	        41	       101
       -0.0000000000	        41	        25
        0.0000000000	        41	        26
        0.0000000000	        41	        27
        0.0000000000	        41	        35
       -0.0000000000	        41	        36
        0.0000000000	        41	        37
       -0.0000050000	        41	        39
        0.0050000000	        41	        41
       -0.0000000000	        41	        43
        0.0000050000	        41	        44
        0.0000000000	        42	        55
        0.0000000000	        42	        56
        0.0000000000	        42	        57
        0.0000000000	        42	       100
       -0.0000000000	        42	       101
       -0.0000000000	        42	        25
        0.0000000000	        42	        26
        0.0000000000	        42	        27
        0.0000000000	        42	        35
       -0.0000000000	        42	        36
        0.0000000000	        42	        37
        0.0050000000	        42	        42
       -0.0452250000	        42	        43
        0.0000000000	        42	        55
        0.0000000000	        42	        56
        0.0000000000	        42	        57
        0.0000000000	        42	       100
       -0.0000000000	        42	       101
       -0.0000000000	        42	        10
        0.0000005000	        42	        14
       -0.0000000000	        42	        20
       -0.0000000000	        42	        21
       -0.0000000000	        42	        24
        0.0000000000	        42	        25
        0.0000000000	        42	        26
        0.0000000000	        42	        27
       -0.0000006000	        42	        29
       -0.0000000000	        42	        31
        0.0000005000	        42	        34
        0.0000000000	        42	        35
        0.0000000000	        42	        36
        0.0000000000	        42	        37
       -0.0000005000	        42	        39
        0.0000000000	        42	        40
        0.0000000000	        42	        41
        0.0000000000	        42	        42
       -0.0000009000	        42	        44
       -0.0000000000	        42	        51
       -0.0000000000	        42	        54
        0.0000000000	        42	        55
        0.0000000000	        42	        56
        0.0000000000	        42	        57
        0.0000005000	        42	        59
       -0.0000000000	        42	        85
       -0.0000001000	        42	        89
       -0.0000000000	        44	        96
        0.0000000000	        44	        99
        0.0000000000	        44	       100
        0.0000000000	        44	       101
        0.0000000000	        44	       102
        0.0000000000	        45	        28
        0.0000000000	        45	        38
        0.0050000000	        45	        43
       -0.0000000000	        45	        30
        0.0000000000	        45	        31
        0.0000000000	        45	        32
       -0.0000050000	        45	        34
        0.0000000000	        45	        45
       -0.0000000000	        45	        48
        0.0000050000	        45	        49
        0.0000000000	        45	        50
        0.0000000000	        45	        51
        0.0000000000	        45	        52
        0.0000000000	        45	        58
        0.0000000000	        45	       103
        0.0050000000	        45	        45
        0.0000001000	        46	       104
        0.0000000000	        46	       105
        0.0000000000	        46	       106
       -0.0000000000	        46	        30
        0.0000000000	        46	        31
        0.0000000000	        46	        32
        0.0050000000	        46	        46
       -0.0000000000	        46	        48
        0.0000050000	        46	        49
        0.0000000000	        46	        50
        0.0000000000	        46	        51
        0.0000000000	        47	        52
        0.0000000000	        47	       105
       -0.0000000000	        47	       106
       -0.0000000000	        47	        30
        0.0000000000	        47	        31
        0.0000000000	        47	        32
        0.0050000000	        47	        47
       -0.0452250000	        47	        48
        0.0000000000	        47	        50
        0.0000000000	        47	        51
        0.0000000000	        47	        52
        0.0000000000	        47	       105
       -0.0000000000	        47	       106
       -0.0000000000	        47	        15
        0.0000005000	        47	        19
        0.0000000000	        47	        30
        0.0000000000	        47	        32
       -0.0000006000	        47	        34
       -0.0000000000	        47	        35
       -0.0000000000	        47	        39
        0.0000000000	        47	        45
        0.0000000000	        47	        47
       -0.0000004000	        47	        49
        0.0000000000	        47	        50
        0.0000000000	        47	        52
        0.0000005000	        47	        54
       -0.0000000000	        47	        90
       -0.0000001000	        49	        94
        0.0000000000	        49	       105
        0.0000000000	        49	       107
        0.0000000000	        49	        33
        0.0050000000	        50	        48
       -0.0000000000	        50	        35
        0.0000000000	        50	        36
        0.0000000000	        50	        37
       -0.0000050000	        50	        39
        0.0000000000	        50	        45
       -0.0000000000	        50	        46
        0.0000000000	        50	        47
        0.0000000000	        50	        50
        0.0000000000	        50	        53
        0.0000050000	        50	        54
        0.0000000000	        50	        55
        0.0000000000	        50	        56
        0.0000000000	        50	        57
        0.0000000000	        50	       108
        0.0050000000	        50	        50
        0.0000001000	        50	       109
        0.0000000000	        50	       110
        0.0000000000	        51	       111
       -0.0000000000	        51	        35
        0.0000000000	        51	        36
        0.0000000000	        51	        37
        0.0000000000	        51	        45
       -0.0000000000	        51	        46
        0.0000000000	        51	        47
       -0.0000050000	        51	        49
        0.0050000000	        51	        51
       -0.0000000000	        51	        53
        0.0000050000	        51	        54
        0.0000000000	        51	        55
        0.0000000000	        51	        56
        0.0000000000	        51	        57
        0.0000000000	        51	       110
       -0.0000000000	        52	       111
       -0.0000000000	        52	        35
        0.0000000000	        52	        36
        0.0000000000	        52	        37
        0.0000000000	        52	        45
       -0.0000000000	        52	        46
        0.0000000000	        52	        47
        0.0050000000	        52	        52
       -0.0452250000	        52	        53
        0.0000000000	        52	        55
        0.0000000000	        52	        56
        0.0000000000	        52	        57
        0.0000000000	        52	       110
       -0.0000000000	        52	       111
       -0.0000000000	        52	        20
        0.0000005000	        52	        24
       -0.0000000000	        52	        30
       -0.0000000000	        52	        31
       -0.0000000000	        52	        34
        0.0000000000	        52	        35
        0.0000000000	        52	        36
        0.0000000000	        52	        37
       -0.0000006000	        52	        39
       -0.0000000000	        52	        40
       -0.0000000000	        52	        44
        0.0000000000	        52	        45
        0.0000000000	        52	        46
        0.0000000000	        52	        47
       -0.0000005000	        52	        49
        0.0000000000	        52	        50
        0.0000000000	        52	        51
        0.0000000000	        52	        52
       -0.0000009000	        52	        54
        0.0000000000	        52	        55
        0.0000000000	        52	        56
        0.0000000000	        52	        57
        0.0000005000	        52	        59
       -0.0000000000	        52	        95
       -0.0000001000	        52	        99
       -0.0000000000	        52	       106
        0.0000000000	        52	       109
        0.0000000000	        52	       110
        0.0000000000	        52	       111
        0.0000000000	        54	       112
        0.0000000000	        54	        38
        0.0000000000	        54	        48
        0.0050000000	        54	        53
       -0.0000000000	        54	        40
        0.0000000000	        55	        41
        0.0000000000	        55	        42
       -0.0000050000	        55	        44
        0.0000000000	        55	        50
       -0.0000000000	        55	        51
        0.0000000000	        55	        52
        0.0000000000	        55	        55
        0.0000000000	        55	        58
        0.0000050000	        55	        59
        0.0000000000	        55	       113
        0.0050000000	        55	        55
        0.0000001000	        55	       114
        0.0000000000	        55	       115
        0.0000000000	        55	       116
       -0.0000000000	        55	        40
        0.0000000000	        56	        41
        0.0000000000	        56	        42
        0.0000000000	        56	        50
       -0.0000000000	        56	        51
        0.0000000000	        56	        52
       -0.0000050000	        56	        54
        0.0050000000	        56	        56
       -0.0000000000	        56	        58
        0.0000050000	        56	        59
        0.0000000000	        56	       115
       -0.0000000000	        56	       116
       -0.0000000000	        56	        40
        0.0000000000	        57	        41
        0.0000000000	        57	        42
        0.0000000000	        57	        50
       -0.0000000000	        57	        51
        0.0000000000	        57	        52
        0.0050000000	        57	        57
       -0.0452250000	        57	        58
        0.0000000000	        57	       115
       -0.0000000000	        57	       116
       -0.0000000000	        57	        25
        0.0000005000	        57	        29
       -0.0000000000	        57	        35
       -0.0000000000	        57	        36
       -0.0000000000	        57	        39
        0.0000000000	        57	        40
        0.0000000000	        57	        41
        0.0000000000	        57	        42
       -0.0000006000	        57	        44
       -0.0000000000	        57	        46
        0.0000005000	        57	        49
        0.0000000000	        57	        50
        0.0000000000	        57	        51
        0.0000000000	        57	        52
       -0.0000005000	        57	        54
        0.0000000000	        57	        55
        0.0000000000	        57	        56
        0.0000000000	        57	        57
       -0.0000009000	        57	        59
       -0.0000000000	        57	       100
       -0.0000001000	        57	       104
       -0.0000000000	        57	       111
        0.0000000000	        57	       114
        0.0000000000	        57	       115
        0.0000000000	        57	       116
        0.0000000000	        57	       117
        0.0000000000	        57	        43
        0.0000000000	        59	        53
        0.0050000000	        59	        58
        0.0000000000	        59	       118
       -0.0000000000	        59	         0
       -0.0000000000	        60	         1
       -0.0000000000	        60	         2
        0.0050000000	        60	        60
       -0.0000000000	        60	        63
        0.0000050000	        60	        64
        0.0000000000	        60	        65
        0.0000000000	        60	        66
        0.0000000000	        60	        67
        0.0000000000	        60	        75
        0.0000000000	        60	        76
        0.0000000000	        60	        77
        0.0000001000	        60	       119
        0.0000000000	        60	       120
        0.0000000000	        60	       121
       -0.0000000000	        60	         0
       -0.0000000000	        61	         1
       -0.0000000000	        61	         2
        0.0050000000	        61	        61
       -0.0000000000	        61	        63
        0.0000050000	        61	        64
        0.0000000000	        61	        65
        0.0000000000	        61	        66
        0.0000000000	        61	        67
        0.0000000000	        61	        75
        0.0000000000	        61	        76
        0.0000000000	        61	        77
        0.0000000000	        61	       120
       -0.0000000000	        61	       121
       -0.0000000000	        61	         0
       -0.0000000000	        62	         1
       -0.0000000000	        62	         2
       -0.0000050000	        62	         4
        0.0050000000	        62	        62
       -0.0452250000	        62	        63
        0.0000050000	        62	        64
        0.0000000000	        62	        65
        0.0000000000	        62	        66
        0.0000000000	        62	        67
        0.0000000000	        62	        75
        0.0000000000	        62	        76
        0.0000000000	        62	        77
        0.0000000000	        62	       120
       -0.0000000000	        62	       121
        0.0000000000	        62	         2
       -0.0000005000	        62	         4
       -0.0000000000	        62	         7
       -0.0000000000	        62	         9
       -0.0000000000	        62	        17
       -0.0000000000	        62	        19
        0.0000000000	        62	        62
        0.0000001000	        62	        64
        0.0000000000	        62	        67
        0.0000005000	        62	        69
        0.0000000000	        62	        77
        0.0000005000	        62	        79
        0.0000000000	        62	       122
       -0.0000000000	        62	         3
        0.0050000000	        64	        63
        0.0000000000	        64	        68
        0.0000000000	        64	        78
        0.0000000000	        64	       123
       -0.0000000000	        64	         5
       -0.0000000000	        65	         6
       -0.0000000000	        65	         7
        0.0000000000	        65	        60
       -0.0000000000	        65	        61
        0.0000000000	        65	        62
        0.4030000000	        65	        65
       -0.0000000000	        65	        68
        0.0000050000	        65	        69
        0.0000000000	        65	        70
        0.0000000000	        65	        71
        0.0000000000	        65	        72
        0.0000000000	        65	        80
        0.0000000000	        65	        81
        0.0000000000	        65	        82
        0.0000006000	        65	       124
        0.0000000000	        65	       125
        0.0000000000	        65	       126
       -0.0000000000	        65	         5
       -0.0000000000	        66	         6
       -0.0000000000	        66	         7
        0.0000000000	        66	        60
       -0.0000000000	        66	        61
        0.0000000000	        66	        62
       -0.0000050000	        66	        64
        0.4030000000	        66	        66
       -0.0000000000	        66	        68
        0.0000050000	        66	        69
        0.0000000000	        66	        70
        0.0000000000	        66	        71
        0.0000000000	        66	        72
        0.0000000000	        66	        80
        0.0000000000	        66	        81
        0.0000000000	        66	        82
        0.0000000000	        66	       125
       -0.0000000000	        66	       126
       -0.0000000000	        66	         5
       -0.0000000000	        67	         6
       -0.0000000000	        67	         7
       -0.0000050000	        67	         9
        0.0000000000	        67	        60
       -0.0000000000	        67	        61
        0.0000000000	        67	        62
        0.4030000000	        67	        67
       -0.0452250000	        67	        68
        0.0000050000	        67	        69
